#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome 5	NC_003076.8	7187416	7189521	-	832240	emb1379	AT5G21140	NP_680177.2	312	embryo defective 1379
chromosome 5	NC_003076.8	7193472	7198113	+	832241	AGO9	AT5G21150	NP_197613.2	896	Argonaute family protein
chromosome 5	NC_003076.8	7198817	7203879	-	832242	LARP1a	AT5G21160	NP_001190354.1	833	LA RNA-binding protein
chromosome 5	NC_003076.8	7205718	7208239	+	832243	AKINBETA1	AT5G21170	NP_001031918.2	320	5\\'-AMP-activated protein kinase beta-2 subunit protein
chromosome 5	NC_003076.8	7209422	7213700	+	832244		AT5G21222	NP_001330028.1	831	protein kinase family protein
chromosome 5	NC_003076.8	7214740	7215950	-	832245	CAM6	AT5G21274	NP_850860.1	149	calmodulin 6
chromosome 5	NC_003076.8	7218081	7221743	+	832246	CIPK26	AT5G21326	NP_850861.2	439	Ca2+regulated serine-threonine protein kinase family protein
chromosome 5	NC_003076.8	7222294	7223400	+	832247	NdhU	AT5G21430	NP_850862.1	218	Chaperone DnaJ-domain superfamily protein
chromosome 5	NC_003076.8	7226842	7230052	+	832248	CKX7	AT5G21482	NP_850863.1	524	cytokinin oxidase 7
chromosome 5	NC_003076.8	7238239	7240338	+	832250		AT5G21900	NP_680178.1	544	RNI-like superfamily protein
chromosome 5	NC_003076.8	7240789	7241127	+	832251		AT5G21910	NP_680179.2	112	transmembrane protein
chromosome 5	NC_003076.8	7241350	7242765	-	832252	YLMG2	AT5G21920	NP_680180.1	251	YGGT family protein
chromosome 5	NC_003076.8	7243129	7248721	+	832253	PAA2	AT5G21930	NP_680181.2	883	P-type ATPase of Arabidopsis 2
chromosome 5	NC_003076.8	7249446	7250353	-	832254		AT5G21940	NP_680182.1	264	hybrid signal transduction histidine kinase M-like protein
chromosome 5	NC_003076.8	7254067	7256022	-	832255		AT5G21950	NP_001331426.1	360	alpha/beta-Hydrolases superfamily protein
chromosome 5	NC_003076.8	7258560	7259210	-	832256		AT5G21960	NP_680184.1	216	Integrase-type DNA-binding superfamily protein
chromosome 5	NC_003076.8	7262071	7263420	+	832257		AT5G21970	NP_001331314.1	449	Ubiquitin carboxyl-terminal hydrolase family protein
chromosome 5	NC_003076.8	7264094	7265514	-	832258		AT5G21280	NP_680186.1	302	hydroxyproline-rich glycoprotein family protein
chromosome 5	NC_003076.8	7273395	7276318	+	832259	TPR7	AT5G21990	NP_680187.2	554	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 5	NC_003076.8	7277436	7279553	+	832260	RHF2A	AT5G22000	NP_851051.1	375	RING-H2 group F2A
chromosome 5	NC_003076.8	7280632	7287037	-	832261	RFC1	AT5G22010	NP_680188.1	956	replication factor C1
chromosome 5	NC_003076.8	7287878	7289357	-	832262		AT5G22020	NP_001331597.1	395	Calcium-dependent phosphotriesterase superfamily protein
chromosome 5	NC_003076.8	7290155	7296344	-	832263	UBP8	AT5G22030	NP_568411.4	913	ubiquitin-specific protease 8
chromosome 5	NC_003076.8	7297154	7298363	-	832265		AT5G22040	NP_001119259.1	284	ubiquitin carboxyl-terminal hydrolase
chromosome 5	NC_003076.8	7301467	7303209	+	832266		AT5G22050	NP_680192.2	307	Protein kinase superfamily protein
chromosome 5	NC_003076.8	7303798	7305668	-	832267	J2	AT5G22060	NP_568412.1	419	DNAJ homologue 2
chromosome 5	NC_003076.8	7308255	7309343	+	832268		AT5G22070	NP_680193.2	362	Core-2/I-branching beta-1	6-N-acetylglucosaminyltransferase family protein
chromosome 5	NC_003076.8	7310600	7313540	-	832269		AT5G22080	NP_680194.1	246	Chaperone DnaJ-domain superfamily protein
chromosome 5	NC_003076.8	7315003	7316394	-	832270		AT5G22090	NP_680195.2	463	FAF-like protein (DUF3049)
chromosome 5	NC_003076.8	7329015	7330718	+	832271		AT5G22100	NP_680196.1	375	RNA cyclase family protein
chromosome 5	NC_003076.8	7331071	7334178	-	832272	DPB2	AT5G22110	NP_680197.2	526	DNA polymerase epsilon subunit B2
chromosome 5	NC_003076.8	7334612	7336755	-	832273		AT5G22120	NP_680198.1	383	coiled-coil protein
chromosome 5	NC_003076.8	7337486	7339831	-	832274	PNT1	AT5G22130	NP_001190361.1	470	mannosyltransferase family protein
chromosome 5	NC_003076.8	7340284	7341657	-	832275		AT5G22140	NP_680200.1	365	FAD/NAD(P)-binding oxidoreductase family protein
chromosome 5	NC_003076.8	7340426	7340827	+	28721183		AT5G22145	NP_001330889.1	69	hypothetical protein AT5G22145
chromosome 5	NC_003076.8	7342567	7345956	+	832276		AT5G22150	NP_680201.1	330	transmembrane protein
chromosome 5	NC_003076.8	7346944	7349255	+	832277		AT5G22160	NP_680202.1	353	transmembrane protein
chromosome 5	NC_003076.8	7350575	7351190	+	832278		AT5G22170	NP_680203.1	179	transmembrane protein
chromosome 5	NC_003076.8	7353070	7353706	-	832279		AT5G22180	NP_680204.1	169	hypothetical protein AT5G22180
chromosome 5	NC_003076.8	7354164	7354688	+	832280		AT5G22190	NP_680205.1	117	hypothetical protein AT5G22190
chromosome 5	NC_003076.8	7355688	7356871	+	832281		AT5G22200	NP_680206.1	210	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
chromosome 5	NC_003076.8	7359549	7359791	+	832282		AT5G22210	NP_680207.1	80	aspartyl/glutamyl-tRNA (Asn/Gln) amidotransferase subunit B
chromosome 5	NC_003076.8	7360749	7364120	+	832283	E2F1	AT5G22220	NP_568413.1	469	E2F transcription factor 1
chromosome 5	NC_003076.8	7364689	7365279	+	832284	OFP10	AT5G22240	NP_197616.1	196	Ovate family protein
chromosome 5	NC_003076.8	7365605	7366441	-	832285	CAF1b	AT5G22250	NP_197617.1	278	Polynucleotidyl transferase	 ribonuclease H-like superfamily protein
chromosome 5	NC_003076.8	7367707	7370192	-	832286	MS1	AT5G22260	NP_197618.1	672	RING/FYVE/PHD zinc finger superfamily protein
chromosome 5	NC_003076.8	7372487	7372768	-	832287		AT5G22270	NP_197619.1	93	hypothetical protein AT5G22270
chromosome 5	NC_003076.8	7374272	7375112	-	832288		AT5G22280	NP_001190362.1	136	peptidyl-prolyl cis-trans isomerase G
chromosome 5	NC_003076.8	7376044	7377498	-	832289	NAC089	AT5G22290	NP_568414.1	340	NAC domain containing protein 89
chromosome 5	NC_003076.8	7379401	7381764	+	832290	NIT4	AT5G22300	NP_197622.1	355	nitrilase 4
chromosome 5	NC_003076.8	7383742	7385345	-	832291		AT5G22310	NP_568415.1	481	trichohyalin-like protein
chromosome 5	NC_003076.8	7388175	7390426	-	832292		AT5G22320	NP_568416.1	452	Leucine-rich repeat (LRR) family protein
chromosome 5	NC_003076.8	7391026	7394071	-	832293	RIN1	AT5G22330	NP_197625.1	458	P-loop containing nucleoside triphosphate hydrolases superfamily protein
chromosome 5	NC_003076.8	7394509	7396609	+	832294		AT5G22340	NP_001031922.1	340	NF-kappa-B inhibitor-like protein
chromosome 5	NC_003076.8	7397762	7400746	-	832295	ELM1	AT5G22350	NP_568417.1	427	fission ELM1-like protein (DUF1022)
chromosome 5	NC_003076.8	7401762	7403756	+	832296		AT5G22355	NP_680208.1	664	Cysteine/Histidine-rich C1 domain family protein
chromosome 5	NC_003076.8	7404379	7405654	-	832297	VAMP714	AT5G22360	NP_197628.1	221	vesicle-associated membrane protein 714
chromosome 5	NC_003076.8	7406587	7408509	+	832298	QQT1	AT5G22370	NP_001332350.1	298	P-loop containing nucleoside triphosphate hydrolases superfamily protein
chromosome 5	NC_003076.8	7408924	7410038	-	832299	NAC090	AT5G22380	NP_197630.1	235	NAC domain containing protein 90
chromosome 5	NC_003076.8	7418383	7418991	-	832300		AT5G22390	NP_197631.1	202	FANTASTIC four-like protein (DUF3049)
chromosome 5	NC_003076.8	7423050	7425335	-	832301		AT5G22400	NP_197632.1	466	Rho GTPase activating protein with PAK-box/P21-Rho-binding domain-containing protein
chromosome 5	NC_003076.8	7426347	7427722	+	832302	RHS18	AT5G22410	NP_197633.1	331	root hair specific 18
chromosome 5	NC_003076.8	7429903	7432586	+	832303	FAR7	AT5G22420	NP_197634.1	409	fatty acid reductase 7
chromosome 5	NC_003076.8	7433913	7434646	+	832304		AT5G22430	NP_568418.1	172	Pollen Ole e 1 allergen and extensin family protein
chromosome 5	NC_003076.8	7435328	7436486	-	832305		AT5G22440	NP_001078612.1	217	Ribosomal protein L1p/L10e family
chromosome 5	NC_003076.8	7437145	7442856	-	832306		AT5G22450	NP_001330671.1	1154	spectrin beta chain	 brain
chromosome 5	NC_003076.8	7443659	7445269	-	832307		AT5G22460	NP_001332031.1	340	alpha/beta-Hydrolases superfamily protein
chromosome 5	NC_003076.8	7447045	7450743	+	832308		AT5G22470	NP_001318618.1	815	poly ADP-ribose polymerase 3
chromosome 5	NC_003076.8	7451643	7456168	-	832309		AT5G22480	NP_197640.1	493	ZPR1 zinc-finger domain protein
chromosome 5	NC_003076.8	7458943	7461049	-	832310		AT5G22490	NP_197641.1	482	O-acyltransferase (WSD1-like) family protein
chromosome 5	NC_003076.8	7470541	7473916	+	832311	FAR1	AT5G22500	NP_197642.1	491	fatty acid reductase 1
chromosome 5	NC_003076.8	7472540	7473849	-	28721184		AT5G22505	NP_001331257.1	69	hypothetical protein AT5G22505
chromosome 5	NC_003076.8	7474974	7477479	-	832312	INV-E	AT5G22510	NP_001332722.1	617	alkaline/neutral invertase
chromosome 5	NC_003076.8	7479009	7479329	+	832313		AT5G22520	NP_197644.1	106	hypothetical protein AT5G22520
chromosome 5	NC_003076.8	7480624	7481043	+	832314		AT5G22530	NP_568419.1	139	hypothetical protein AT5G22530
chromosome 5	NC_003076.8	7481546	7482868	-	832315		AT5G22540	NP_197646.1	440	transmembrane protein	 putative (DUF247)
chromosome 5	NC_003076.8	7483306	7483641	+	832316		AT5G22545	NP_680209.1	111	hypothetical protein AT5G22545
chromosome 5	NC_003076.8	7483955	7485433	-	832317		AT5G22550	NP_974821.1	492	transmembrane protein	 putative (DUF247)
chromosome 5	NC_003076.8	7489450	7490296	+	832318		AT5G22555	NP_568421.1	95	transmembrane protein
chromosome 5	NC_003076.8	7491544	7493097	-	832319		AT5G22560	NP_197648.1	517	transmembrane protein	 putative (DUF247)
chromosome 5	NC_003076.8	7495608	7496707	-	832320	WRKY38	AT5G22570	NP_197649.2	289	WRKY DNA-binding protein 38
chromosome 5	NC_003076.8	7502709	7503137	+	832321		AT5G22580	NP_568422.1	111	Stress responsive A/B Barrel Domain-containing protein
chromosome 5	NC_003076.8	7504536	7505838	+	832322		AT5G22590	NP_197651.1	304	Leucine Rich Repeat protein family
chromosome 5	NC_003076.8	7510438	7511632	+	832323		AT5G22600	NP_001318619.1	333	FBD / Leucine Rich Repeat domains containing protein
chromosome 5	NC_003076.8	7513207	7514072	+	5008219		AT5G22608	NP_001190364.1	96	hypothetical protein AT5G22608
chromosome 5	NC_003076.8	7515217	7516916	+	832324		AT5G22610	NP_001331747.1	502	F-box/RNI-like/FBD-like domains-containing protein
chromosome 5	NC_003076.8	7517731	7520223	-	832325		AT5G22620	NP_001330513.1	482	phosphoglycerate/bisphosphoglycerate mutase family protein
chromosome 5	NC_003076.8	7524645	7525922	+	832326	ADT5	AT5G22630	NP_197655.1	425	arogenate dehydratase 5
chromosome 5	NC_003076.8	7529423	7533641	+	832327	emb1211	AT5G22640	NP_197656.2	871	MORN (Membrane Occupation and Recognition Nexus) repeat-containing protein
chromosome 5	NC_003076.8	7534120	7536054	+	832328	HD2B	AT5G22650	NP_851056.1	306	histone deacetylase 2B
chromosome 5	NC_003076.8	7536328	7537853	-	832329		AT5G22660	NP_001078614.1	450	FBD	 F-box	 Skp2-like and Leucine Rich Repeat domains containing protein
chromosome 5	NC_003076.8	7538192	7539685	-	832330		AT5G22670	NP_197659.1	443	F-box/RNI-like/FBD-like domains-containing protein
chromosome 5	NC_003076.8	7540041	7540748	-	832331		AT5G22680	NP_197660.1	235	F-box protein
chromosome 5	NC_003076.8	7541369	7544778	+	832332		AT5G22690	NP_001331342.1	1010	Disease resistance protein (TIR-NBS-LRR class) family
chromosome 5	NC_003076.8	7545653	7547418	-	832335		AT5G22700	NP_001332575.1	474	LOW protein: F-box/FBD/LRR-like protein
chromosome 5	NC_003076.8	7549565	7551174	-	28721185		AT5G22720	NP_001318622.1	468	F-box/FBD/LRR protein
chromosome 5	NC_003076.8	7551632	7553219	-	832336		AT5G22730	NP_001331119.1	466	F-box/RNI-like/FBD-like domains-containing protein
chromosome 5	NC_003076.8	7555379	7559866	-	832337	CSLA02	AT5G22740	NP_197666.1	534	cellulose synthase-like A02
chromosome 5	NC_003076.8	7565374	7570871	-	832338	RAD5	AT5G22750	NP_197667.1	1029	DNA/RNA helicase protein
chromosome 5	NC_003076.8	7571635	7577662	+	832339		AT5G22760	NP_197668.2	1566	PHD finger family protein
chromosome 5	NC_003076.8	7577802	7578283	-	28721186		AT5G22765	NP_001332281.1	97	hypothetical protein AT5G22765
chromosome 5	NC_003076.8	7579844	7588026	-	832340	alpha-ADR	AT5G22770	NP_001330971.1	1012	alpha-adaptin
chromosome 5	NC_003076.8	7589643	7589844	+	28721187		AT5G22785	NP_001330128.1	63	hypothetical protein AT5G22785
chromosome 5	NC_003076.8	7590100	7597828	-	832341		AT5G22780	NP_001330127.1	1013	Adaptor protein complex AP-2	 alpha subunit
chromosome 5	NC_003076.8	7599395	7601573	-	832342	RER1	AT5G22790	NP_197671.1	433	reticulata-related 1
chromosome 5	NC_003076.8	7603579	7604771	-	3770634		AT5G22791	NP_001154731.1	355	F-box family protein
chromosome 5	NC_003076.8	7608242	7611591	+	6241095		AT5G22794	NP_001154733.1	237	hypothetical protein AT5G22794
chromosome 5	NC_003076.8	7612473	7612793	+	28721188		AT5G22796	NP_001331602.1	58	hypothetical protein AT5G22796
chromosome 5	NC_003076.8	7613398	7614198	+	28721189		AT5G22799	NP_001331603.1	120	transmembrane protein	 partial
chromosome 5	NC_003076.8	7616221	7620273	-	832343	EMB1030	AT5G22800	NP_001330952.1	1003	Alanyl-tRNA synthetase	 class IIc
chromosome 5	NC_003076.8	7621502	7623367	+	832344		AT5G22810	NP_197672.2	359	GDSL-like lipase/acylhydrolase superfamily protein
chromosome 5	NC_003076.8	7623886	7626943	-	832345		AT5G22820	NP_001330828.1	534	ARM repeat superfamily protein
chromosome 5	NC_003076.8	7627676	7630633	+	832346	MGT10	AT5G22830	NP_001332159.1	459	magnesium (Mg) transporter 10
chromosome 5	NC_003076.8	7631103	7633103	-	832347		AT5G22840	NP_197675.1	538	Protein kinase superfamily protein
chromosome 5	NC_003076.8	7633717	7636298	-	832348		AT5G22850	NP_197676.2	493	Eukaryotic aspartyl protease family protein
chromosome 5	NC_003076.8	7639511	7642945	-	832349		AT5G22860	NP_851059.1	502	Serine carboxypeptidase S28 family protein
chromosome 5	NC_003076.8	7647056	7647679	-	832350		AT5G22870	NP_197678.1	207	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
chromosome 5	NC_003076.8	7651307	7651603	+	832351		AT5G22875	NP_001331989.1	69	transmembrane protein
chromosome 5	NC_003076.8	7652130	7652567	-	832352	HTB2	AT5G22880	NP_197679.1	145	histone B2
chromosome 5	NC_003076.8	7653541	7654662	-	832353		AT5G22890	NP_197680.2	373	C2H2 and C2HC zinc fingers superfamily protein
chromosome 5	NC_003076.8	7657224	7659868	+	832354	CHX3	AT5G22900	NP_197681.1	822	cation/H+ exchanger 3
chromosome 5	NC_003076.8	7660927	7663829	-	832355	CHX9	AT5G22910	NP_197682.1	800	cation/H+ exchanger 9
chromosome 5	NC_003076.8	7665143	7667031	+	832356		AT5G22920	NP_197683.1	291	CHY-type/CTCHY-type/RING-type Zinc finger protein
chromosome 5	NC_003076.8	7668229	7669315	-	832357		AT5G22930	NP_197684.4	238	enabled-like protein (DUF1635)
chromosome 5	NC_003076.8	7677197	7678892	+	832358	F8H	AT5G22940	NP_001330046.1	498	glucuronoxylan glucuronosyltransferase	 putative
chromosome 5	NC_003076.8	7681380	7682720	+	832359	VPS24.1	AT5G22950	NP_197686.1	229	SNF7 family protein
chromosome 5	NC_003076.8	7684014	7685052	-	832360		AT5G22960	NP_197687.1	190	alpha/beta-Hydrolases superfamily protein
chromosome 5	NC_003076.8	7686353	7686793	-	832361		AT5G22970	NP_001331638.1	146	hypothetical protein AT5G22970
chromosome 5	NC_003076.8	7688084	7690481	+	832362	scpl47	AT5G22980	NP_197689.1	505	serine carboxypeptidase-like 47
chromosome 5	NC_003076.8	7691494	7692468	-	832363		AT5G22990	NP_197690.1	324	C2H2-like zinc finger protein
chromosome 5	NC_003076.8	7696234	7697712	+	832364	MYB37	AT5G23000	NP_197691.1	329	myb domain protein 37
chromosome 5	NC_003076.8	7703089	7706769	+	832365	MAM1	AT5G23010	NP_001330047.1	534	methylthioalkylmalate synthase 1
chromosome 5	NC_003076.8	7718203	7721634	+	832366	IMS2	AT5G23020	NP_197693.1	503	2-isopropylmalate synthase 2
chromosome 5	NC_003076.8	7726819	7727709	+	832367	TET12	AT5G23030	NP_197694.1	264	tetraspanin12
chromosome 5	NC_003076.8	7728020	7728455	-	3770692		AT5G23035	NP_001031925.1	88	Putative membrane lipoprotein
chromosome 5	NC_003076.8	7729465	7730930	-	832368	CDF1	AT5G23040	NP_001331796.1	258	cell growth defect factor-like protein (DUF3353)
chromosome 5	NC_003076.8	7731513	7735399	-	832369	AAE17	AT5G23050	NP_197696.2	721	acyl-activating enzyme 17
chromosome 5	NC_003076.8	7736760	7738412	-	832370	CaS	AT5G23060	NP_197697.1	387	calcium sensing receptor
chromosome 5	NC_003076.8	7741979	7742827	+	832371	TK1b	AT5G23070	NP_568426.1	282	Thymidine kinase
chromosome 5	NC_003076.8	7743226	7748889	-	832372	TGH	AT5G23080	NP_197699.2	930	SWAP (Suppressor-of-White-APricot)/surp domain-containing protein
chromosome 5	NC_003076.8	7749391	7750203	+	832373	NF-YB13	AT5G23090	NP_001330452.1	159	nuclear factor Y	 subunit B13
chromosome 5	NC_003076.8	7753557	7754390	+	832374		AT5G23100	NP_197701.1	277	MIZU-KUSSEI-like protein (Protein of unknown function	 DUF617)
chromosome 5	NC_003076.8	7758307	7775509	+	832375		AT5G23110	NP_197702.1	4706	Zinc finger	 C3HC4 type (RING finger) family protein
chromosome 5	NC_003076.8	7777595	7777612	-	31370883		AT5G23115	NP_001336532.1	5	hypothetical protein AT5G23115
chromosome 5	NC_003076.8	7778085	7780463	+	832376	HCF136	AT5G23120	NP_001332175.1	426	photosystem II stability/assembly factor	 chloroplast (HCF136)
chromosome 5	NC_003076.8	7781475	7783333	+	832377		AT5G23130	NP_197704.2	397	Peptidoglycan-binding LysM domain-containing protein
chromosome 5	NC_003076.8	7783811	7784826	+	832378	NCLPP7	AT5G23140	NP_568427.1	241	nuclear-encoded CLP protease P7
chromosome 5	NC_003076.8	7786173	7792080	+	832379	HUA2	AT5G23150	NP_001330848.1	1392	Tudor/PWWP/MBT domain-containing protein
chromosome 5	NC_003076.8	7795409	7796310	-	832380		AT5G23160	NP_197707.1	271	transmembrane protein
chromosome 5	NC_003076.8	7798411	7799436	-	832381		AT5G23170	NP_197708.1	341	Protein kinase superfamily protein
chromosome 5	NC_003076.8	7801474	7801890	+	832382		AT5G23180	NP_197709.1	138	mediator-associated-like protein
chromosome 5	NC_003076.8	7803478	7805659	-	832383	CYP86B1	AT5G23190	NP_197710.1	559	cytochrome P450	 family 86	 subfamily B	 polypeptide 1
chromosome 5	NC_003076.8	7807319	7808988	+	832384		AT5G23200	NP_197711.2	399	C5orf35
chromosome 5	NC_003076.8	7810892	7814837	+	832385	SCPL34	AT5G23210	NP_851062.2	499	serine carboxypeptidase-like 34
chromosome 5	NC_003076.8	7815405	7816917	-	3770638		AT5G23212	NP_001318625.1	75	Defensin-like (DEFL) family protein
chromosome 5	NC_003076.8	7820068	7820664	-	832386	NIC3	AT5G23220	NP_197713.1	198	nicotinamidase 3
chromosome 5	NC_003076.8	7826005	7826601	-	832387	NIC2	AT5G23230	NP_197714.1	198	nicotinamidase 2
chromosome 5	NC_003076.8	7826857	7828534	-	832388		AT5G23240	NP_197715.1	465	DNAJ heat shock N-terminal domain-containing protein
chromosome 5	NC_003076.8	7830460	7832491	+	832389		AT5G23250	NP_197716.1	341	Succinyl-CoA ligase	 alpha subunit
chromosome 5	NC_003076.8	7836294	7838340	+	832390	TT16	AT5G23260	NP_001330404.1	268	K-box region and MADS-box transcription factor family protein
chromosome 5	NC_003076.8	7839132	7840874	+	832391	STP11	AT5G23270	NP_197718.1	514	sugar transporter 11
chromosome 5	NC_003076.8	7843017	7843769	+	832392		AT5G23280	NP_197719.1	250	TCP family transcription factor
chromosome 5	NC_003076.8	7846144	7847428	+	832393	PFD5	AT5G23290	NP_197720.1	151	prefoldin 5
chromosome 5	NC_003076.8	7847792	7850243	-	832394	PYRD	AT5G23300	NP_568428.1	460	pyrimidine d
chromosome 5	NC_003076.8	7850624	7852241	+	832395	FSD3	AT5G23310	NP_197722.1	263	Fe superoxide dismutase 3
chromosome 5	NC_003076.8	7853200	7853961	+	832396	STE14A	AT5G23320	NP_001330699.1	222	S-isoprenylcysteine O-methyltransferase
chromosome 5	NC_003076.8	7854194	7855738	+	832397		AT5G23330	NP_568429.1	354	Nucleotidylyl transferase superfamily protein
chromosome 5	NC_003076.8	7856314	7857983	+	832398		AT5G23340	NP_197725.1	405	RNI-like superfamily protein
